,pop_mean,pop_sem,eps_mean,eps_sem,het_mean,het_sem,p_het_1,p_het_0,p_pop0,s_wt_mean,s_wt_sem,s_mt_mean,s_mt_sem,a_wt_mean,a_wt_sem,a_mt_mean,a_mt_sem
559,1299.95,7.32,400.06,0.13,0.7518,0.0061,0.7462,0.2466,0.0,49.92,1.22,600.05,4.88,50.18,1.23,599.8,4.89
560,1300.27,7.33,400.01,0.13,0.7517,0.0061,0.7464,0.2466,0.0,49.92,1.22,600.02,4.88,50.0,1.22,600.33,4.89
561,1300.13,7.33,399.98,0.13,0.7517,0.0061,0.7464,0.2466,0.0,49.95,1.22,600.14,4.88,49.98,1.22,600.07,4.89
562,1299.7,7.33,399.84,0.12,0.7517,0.0061,0.7464,0.2466,0.0,49.97,1.22,600.02,4.88,49.92,1.22,599.78,4.89
563,1299.84,7.34,399.8,0.13,0.7517,0.0061,0.7464,0.2466,0.0,49.96,1.22,600.28,4.88,49.82,1.22,599.78,4.89
564,1299.86,7.33,399.79,0.13,0.7517,0.0061,0.7464,0.2466,0.0,49.97,1.22,600.09,4.88,49.8,1.22,600.0,4.89
565,1299.83,7.33,399.87,0.13,0.7517,0.0061,0.7464,0.2466,0.0,49.92,1.22,600.07,4.88,49.96,1.22,599.88,4.89
566,1299.62,7.33,399.87,0.13,0.7517,0.0061,0.7464,0.2466,0.0,49.95,1.22,600.11,4.88,50.0,1.23,599.56,4.89
567,1299.83,7.33,399.92,0.13,0.7518,0.0061,0.7464,0.2466,0.0,49.98,1.22,600.08,4.88,49.97,1.22,599.8,4.89
568,1299.77,7.33,399.73,0.13,0.7518,0.0061,0.7464,0.2466,0.0,49.96,1.22,600.21,4.88,49.75,1.22,599.84,4.89
569,1300.59,7.33,400.11,0.13,0.7517,0.0061,0.7466,0.2466,0.0,49.98,1.22,600.09,4.88,49.97,1.22,600.55,4.9
570,1300.48,7.33,400.11,0.13,0.7518,0.0061,0.7466,0.2466,0.0,49.92,1.22,600.18,4.88,50.07,1.23,600.31,4.89
571,1300.12,7.33,399.92,0.13,0.7518,0.0061,0.7466,0.2466,0.0,49.92,1.22,600.33,4.88,49.93,1.22,599.94,4.89
572,1300.08,7.33,399.87,0.13,0.7519,0.0061,0.7468,0.2466,0.0,49.88,1.22,600.35,4.88,49.92,1.22,599.93,4.89
573,1300.36,7.33,399.93,0.13,0.7519,0.0061,0.7468,0.2466,0.0,49.93,1.22,600.37,4.88,49.86,1.22,600.2,4.89
574,1300.75,7.33,400.04,0.13,0.752,0.0061,0.7468,0.2466,0.0,49.89,1.22,600.49,4.88,49.92,1.22,600.45,4.89
575,1300.38,7.33,399.91,0.13,0.752,0.0061,0.7468,0.2466,0.0,49.87,1.22,600.32,4.88,49.88,1.22,600.31,4.89
576,1300.95,7.33,400.02,0.13,0.752,0.0061,0.747,0.2466,0.0,49.9,1.22,600.48,4.88,49.82,1.22,600.75,4.89
577,1301.1,7.33,400.1,0.13,0.752,0.0061,0.747,0.2466,0.0,49.88,1.22,600.41,4.88,49.89,1.22,600.92,4.89
578,1300.56,7.33,399.92,0.13,0.7521,0.0061,0.747,0.2466,0.0,49.87,1.22,600.36,4.88,49.84,1.22,600.49,4.89
579,1300.64,7.32,400.07,0.13,0.7521,0.0061,0.7472,0.2466,0.0,49.85,1.22,600.52,4.88,50.02,1.23,600.24,4.89
580,1300.58,7.33,399.85,0.13,0.7521,0.0061,0.7472,0.2466,0.0,49.84,1.22,600.4,4.88,49.77,1.22,600.58,4.89
581,1300.67,7.33,399.92,0.13,0.7521,0.0061,0.7472,0.2466,0.0,49.84,1.22,600.59,4.88,49.83,1.22,600.4,4.89
582,1301.57,7.33,400.26,0.13,0.7521,0.0061,0.7472,0.2466,0.0,49.83,1.22,600.5,4.88,50.0,1.23,601.25,4.9
583,1300.73,7.32,400.07,0.13,0.7521,0.0061,0.7472,0.2466,0.0,49.84,1.22,600.48,4.88,50.01,1.23,600.4,4.89
584,1300.47,7.33,399.76,0.13,0.7521,0.0061,0.7472,0.2466,0.0,49.83,1.22,600.48,4.88,49.7,1.22,600.46,4.89
585,1301.24,7.33,400.09,0.13,0.7521,0.0061,0.7472,0.2466,0.0,49.81,1.22,600.51,4.88,49.9,1.22,601.01,4.89
586,1300.86,7.32,400.1,0.13,0.7521,0.0061,0.7472,0.2466,0.0,49.86,1.22,600.63,4.88,49.99,1.23,600.38,4.89
587,1301.46,7.33,400.26,0.13,0.7521,0.0061,0.7472,0.2466,0.0,49.89,1.22,600.62,4.88,49.97,1.23,600.98,4.89
588,1300.74,7.33,399.87,0.13,0.7521,0.0061,0.7472,0.2466,0.0,49.85,1.22,600.47,4.88,49.73,1.22,600.69,4.89
589,1300.72,7.33,399.78,0.13,0.7521,0.0061,0.7472,0.2466,0.0,49.83,1.22,600.58,4.88,49.63,1.22,600.68,4.89
590,1300.84,7.33,399.95,0.13,0.7522,0.0061,0.7472,0.2466,0.0,49.78,1.22,600.71,4.88,49.87,1.22,600.48,4.89
591,1301.42,7.33,400.16,0.13,0.7522,0.0061,0.7472,0.2466,0.0,49.78,1.22,600.52,4.88,49.96,1.23,601.15,4.89
592,1301.77,7.33,400.2,0.13,0.7522,0.0061,0.7472,0.2466,0.0,49.83,1.22,600.72,4.88,49.85,1.22,601.37,4.9
593,1301.09,7.32,400.08,0.13,0.7522,0.0061,0.7472,0.2466,0.0,49.82,1.22,600.54,4.88,49.93,1.23,600.8,4.89
594,1301.16,7.33,400.07,0.13,0.7521,0.0061,0.7474,0.2466,0.0,49.79,1.22,600.65,4.88,49.92,1.23,600.8,4.89
595,1300.92,7.33,399.85,0.13,0.7521,0.0061,0.7476,0.2466,0.0,49.79,1.22,600.75,4.88,49.71,1.22,600.67,4.89
596,1301.32,7.33,400.17,0.13,0.7521,0.0061,0.7476,0.2466,0.0,49.82,1.22,600.58,4.88,49.96,1.23,600.96,4.89
597,1301.58,7.33,400.16,0.13,0.7521,0.0061,0.7476,0.2466,0.0,49.81,1.22,600.75,4.88,49.87,1.23,601.15,4.9
598,1300.97,7.33,399.92,0.13,0.7521,0.0061,0.7476,0.2466,0.0,49.8,1.22,600.7,4.88,49.77,1.22,600.7,4.89
599,1300.8,7.32,399.95,0.13,0.7521,0.0061,0.7478,0.2466,0.0,49.79,1.22,600.53,4.88,49.88,1.23,600.6,4.89
600,1300.59,7.33,399.72,0.13,0.7521,0.0061,0.7478,0.2466,0.0,49.83,1.22,600.75,4.88,49.6,1.22,600.4,4.89
601,1301.29,7.33,399.99,0.13,0.7521,0.0061,0.7478,0.2466,0.0,49.75,1.22,600.69,4.88,49.81,1.22,601.03,4.89
602,1301.05,7.33,399.84,0.13,0.7521,0.0061,0.748,0.2466,0.0,49.76,1.22,600.91,4.88,49.67,1.22,600.7,4.89
603,1301.63,7.33,400.05,0.13,0.7522,0.0061,0.748,0.2466,0.0,49.8,1.22,600.77,4.88,49.73,1.22,601.33,4.9
604,1300.5,7.33,399.75,0.13,0.7522,0.0061,0.7482,0.2466,0.0,49.77,1.22,600.87,4.88,49.73,1.22,600.13,4.89
605,1301.23,7.33,399.92,0.13,0.7522,0.0061,0.7482,0.2466,0.0,49.76,1.22,600.87,4.88,49.72,1.22,600.89,4.89
606,1301.48,7.33,399.99,0.13,0.7522,0.0061,0.7482,0.2466,0.0,49.78,1.22,600.84,4.88,49.7,1.22,601.15,4.89
607,1301.68,7.33,400.03,0.13,0.7523,0.0061,0.7482,0.2466,0.0,49.75,1.22,600.88,4.88,49.74,1.22,601.32,4.89
608,1301.33,7.32,400.05,0.13,0.7522,0.0061,0.7482,0.2466,0.0,49.71,1.22,600.81,4.88,49.91,1.23,600.9,4.89
609,1301.68,7.33,400.15,0.13,0.7522,0.0061,0.7484,0.2466,0.0,49.75,1.22,600.77,4.88,49.88,1.23,601.28,4.89
610,1300.73,7.32,399.81,0.13,0.7522,0.0061,0.7484,0.2466,0.0,49.73,1.22,600.87,4.88,49.77,1.22,600.35,4.89
611,1300.93,7.33,399.89,0.13,0.7522,0.0061,0.7484,0.2466,0.0,49.74,1.22,600.88,4.88,49.8,1.22,600.5,4.89
612,1301.05,7.33,399.86,0.13,0.7522,0.0061,0.7484,0.2466,0.0,49.74,1.22,600.76,4.88,49.72,1.22,600.83,4.89
613,1301.14,7.33,399.9,0.13,0.7522,0.0061,0.7484,0.2466,0.0,49.75,1.22,600.87,4.88,49.74,1.22,600.78,4.89
614,1301.18,7.33,399.87,0.13,0.7522,0.0061,0.7484,0.2466,0.0,49.74,1.22,600.84,4.88,49.69,1.22,600.9,4.89
615,1301.19,7.33,399.84,0.13,0.7522,0.0061,0.7484,0.2466,0.0,49.75,1.22,601.07,4.88,49.64,1.22,600.74,4.89
616,1301.26,7.33,399.86,0.13,0.7522,0.0061,0.7484,0.2466,0.0,49.71,1.22,600.93,4.88,49.68,1.22,600.94,4.89
617,1301.47,7.33,400.02,0.13,0.7522,0.0061,0.7484,0.2466,0.0,49.75,1.22,600.96,4.88,49.79,1.22,600.98,4.89
618,1301.75,7.33,400.17,0.13,0.7521,0.0061,0.7484,0.2466,0.0,49.74,1.22,600.91,4.88,49.9,1.23,601.2,4.9
619,1301.31,7.33,400.02,0.13,0.7521,0.0061,0.7484,0.2466,0.0,49.79,1.22,601.01,4.88,49.8,1.23,600.72,4.89
620,1301.37,7.33,399.92,0.13,0.7521,0.0061,0.7486,0.2466,0.0,49.72,1.22,600.92,4.88,49.72,1.22,601.01,4.89
621,1301.04,7.33,399.91,0.13,0.7522,0.0061,0.7488,0.2466,0.0,49.73,1.22,601.03,4.88,49.8,1.23,600.47,4.89
622,1302.12,7.34,400.14,0.13,0.7522,0.0061,0.7488,0.2466,0.0,49.74,1.22,600.97,4.88,49.74,1.22,601.66,4.9
623,1301.37,7.33,399.89,0.13,0.7522,0.0061,0.7488,0.2466,0.0,49.75,1.22,600.95,4.88,49.64,1.22,601.02,4.89
624,1301.47,7.33,399.88,0.13,0.7522,0.0061,0.7488,0.2466,0.0,49.75,1.22,600.95,4.88,49.59,1.22,601.18,4.89
625,1301.68,7.33,400.07,0.13,0.7522,0.0061,0.7488,0.2466,0.0,49.73,1.22,601.06,4.88,49.81,1.23,601.09,4.89
626,1300.76,7.33,399.78,0.13,0.7522,0.0061,0.749,0.2466,0.0,49.73,1.22,601.0,4.88,49.73,1.22,600.31,4.89
627,1301.36,7.33,399.91,0.13,0.7521,0.0061,0.7492,0.2466,0.0,49.75,1.22,600.9,4.88,49.68,1.22,601.03,4.89
628,1301.75,7.34,399.98,0.13,0.7521,0.0061,0.7492,0.2466,0.0,49.74,1.22,601.01,4.88,49.65,1.22,601.35,4.9
629,1301.16,7.33,399.85,0.13,0.7521,0.0061,0.7494,0.2466,0.0,49.67,1.22,600.84,4.88,49.74,1.22,600.91,4.89
630,1301.02,7.33,399.87,0.13,0.7521,0.0061,0.7494,0.2468,0.0,49.74,1.22,601.08,4.88,49.74,1.22,600.46,4.89
631,1301.9,7.33,400.13,0.13,0.7521,0.0061,0.7494,0.2468,0.0,49.69,1.22,601.02,4.88,49.85,1.23,601.34,4.9
632,1301.42,7.33,400.0,0.13,0.7522,0.0061,0.7494,0.2468,0.0,49.68,1.22,601.19,4.88,49.85,1.23,600.69,4.89
633,1301.67,7.34,399.92,0.13,0.7522,0.0061,0.7494,0.2468,0.0,49.69,1.22,601.13,4.88,49.65,1.22,601.2,4.89
634,1301.65,7.33,399.94,0.13,0.7522,0.0061,0.7494,0.2468,0.0,49.66,1.22,601.04,4.88,49.71,1.22,601.24,4.89
635,1301.81,7.33,399.99,0.13,0.7522,0.0061,0.7494,0.2468,0.0,49.68,1.22,601.09,4.88,49.7,1.22,601.35,4.9
636,1302.04,7.33,400.08,0.13,0.7522,0.0061,0.7494,0.2468,0.0,49.69,1.22,601.14,4.88,49.74,1.23,601.48,4.9
637,1302.08,7.33,400.11,0.13,0.7523,0.0061,0.7494,0.2468,0.0,49.71,1.22,601.19,4.88,49.74,1.23,601.43,4.9
638,1301.96,7.34,399.95,0.13,0.7522,0.0061,0.7494,0.2468,0.0,49.67,1.22,601.11,4.88,49.61,1.22,601.58,4.9
639,1301.42,7.33,399.87,0.13,0.7523,0.0061,0.7494,0.2468,0.0,49.74,1.22,601.3,4.88,49.62,1.22,600.75,4.89
640,1302.16,7.33,400.13,0.13,0.7523,0.0061,0.7494,0.2468,0.0,49.68,1.22,601.17,4.88,49.77,1.23,601.54,4.9
641,1301.98,7.33,399.98,0.13,0.7523,0.0061,0.7494,0.2468,0.0,49.6,1.22,601.31,4.88,49.72,1.23,601.35,4.89
642,1301.52,7.33,399.81,0.13,0.7524,0.0061,0.7494,0.2468,0.0,49.62,1.22,601.26,4.88,49.61,1.22,601.03,4.89
643,1302.18,7.33,400.13,0.13,0.7524,0.0061,0.7494,0.2468,0.0,49.7,1.22,601.38,4.88,49.74,1.23,601.36,4.89
644,1301.88,7.33,399.89,0.13,0.7523,0.0061,0.7494,0.2468,0.0,49.69,1.22,601.3,4.88,49.54,1.22,601.36,4.89
645,1301.55,7.32,399.92,0.13,0.7523,0.0061,0.7494,0.2468,0.0,49.63,1.22,601.34,4.88,49.76,1.23,600.83,4.89
646,1302.17,7.33,400.12,0.13,0.7523,0.0061,0.7496,0.2468,0.0,49.65,1.22,601.3,4.88,49.79,1.23,601.43,4.89
647,1302.18,7.33,400.07,0.13,0.7524,0.0061,0.7496,0.2468,0.0,49.64,1.22,601.32,4.88,49.73,1.23,601.49,4.89
648,1302.51,7.33,400.22,0.13,0.7524,0.0061,0.7496,0.2468,0.0,49.62,1.22,601.33,4.88,49.83,1.23,601.73,4.9
649,1301.75,7.33,399.92,0.13,0.7524,0.0061,0.7496,0.2468,0.0,49.62,1.22,601.23,4.88,49.68,1.22,601.22,4.89
650,1302.1,7.33,399.98,0.13,0.7524,0.0061,0.75,0.2468,0.0,49.61,1.22,601.34,4.88,49.66,1.22,601.49,4.89
651,1302.35,7.33,400.15,0.13,0.7524,0.0061,0.75,0.2468,0.0,49.62,1.22,601.32,4.88,49.79,1.23,601.62,4.89
652,1301.68,7.33,399.84,0.13,0.7524,0.0061,0.75,0.2468,0.0,49.58,1.22,601.56,4.88,49.64,1.22,600.91,4.89
653,1301.4,7.34,399.56,0.13,0.7524,0.0061,0.75,0.2468,0.0,49.64,1.22,601.34,4.88,49.3,1.22,601.12,4.89
654,1302.16,7.33,400.08,0.13,0.7524,0.0061,0.75,0.2468,0.0,49.64,1.22,601.4,4.88,49.74,1.23,601.38,4.89
655,1302.07,7.33,399.93,0.13,0.7524,0.0061,0.75,0.2468,0.0,49.6,1.22,601.31,4.88,49.61,1.22,601.54,4.89
656,1302.7,7.33,400.13,0.13,0.7524,0.0061,0.7502,0.2468,0.0,49.65,1.22,601.4,4.88,49.62,1.22,602.04,4.9
657,1301.95,7.33,399.91,0.13,0.7524,0.0061,0.7504,0.2468,0.0,49.6,1.22,601.38,4.88,49.63,1.22,601.33,4.89
658,1301.89,7.33,399.8,0.13,0.7524,0.0061,0.7506,0.2468,0.0,49.62,1.22,601.36,4.88,49.49,1.22,601.42,4.89
659,1301.71,7.33,399.82,0.13,0.7524,0.0061,0.7506,0.2468,0.0,49.61,1.22,601.44,4.88,49.58,1.22,601.07,4.89
660,1302.52,7.33,400.03,0.13,0.7524,0.0061,0.7506,0.2468,0.0,49.64,1.22,601.53,4.88,49.56,1.22,601.78,4.9
661,1302.39,7.33,400.04,0.13,0.7524,0.0061,0.7506,0.2468,0.0,49.62,1.22,601.41,4.88,49.63,1.22,601.72,4.9
662,1302.46,7.33,400.08,0.13,0.7524,0.0061,0.7506,0.2468,0.0,49.6,1.22,601.52,4.88,49.69,1.23,601.65,4.89
663,1301.44,7.33,399.73,0.13,0.7524,0.0061,0.7506,0.2468,0.0,49.57,1.22,601.17,4.88,49.6,1.22,601.1,4.89
664,1301.73,7.33,399.83,0.13,0.7524,0.0061,0.7506,0.2468,0.0,49.62,1.22,601.49,4.88,49.58,1.22,601.05,4.89
665,1302.55,7.33,400.15,0.13,0.7524,0.0061,0.7508,0.2468,0.0,49.56,1.22,601.49,4.88,49.78,1.23,601.71,4.9
666,1301.89,7.32,399.97,0.13,0.7524,0.0061,0.7508,0.2468,0.0,49.64,1.22,601.42,4.88,49.7,1.23,601.14,4.89
667,1301.88,7.33,399.87,0.13,0.7524,0.0061,0.7508,0.2468,0.0,49.6,1.22,601.55,4.88,49.6,1.22,601.14,4.89
668,1301.86,7.33,399.92,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.58,1.22,601.36,4.88,49.7,1.23,601.23,4.89
669,1301.95,7.33,399.88,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.63,1.22,601.37,4.88,49.56,1.22,601.39,4.89
670,1301.9,7.33,399.86,0.12,0.7524,0.0061,0.7508,0.247,0.0,49.62,1.22,601.32,4.88,49.56,1.22,601.39,4.89
671,1301.66,7.33,399.71,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.64,1.22,601.47,4.88,49.42,1.22,601.13,4.89
672,1301.72,7.33,399.72,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.62,1.22,601.35,4.88,49.43,1.22,601.32,4.89
673,1302.03,7.34,399.78,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.6,1.22,601.34,4.88,49.43,1.22,601.66,4.89
674,1302.26,7.33,399.98,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.63,1.22,601.35,4.88,49.59,1.22,601.68,4.89
675,1302.43,7.33,400.12,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.61,1.22,601.4,4.88,49.74,1.23,601.68,4.89
676,1302.04,7.33,399.92,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.64,1.22,601.54,4.88,49.57,1.22,601.29,4.89
677,1301.99,7.33,399.9,0.13,0.7525,0.0061,0.7508,0.247,0.0,49.6,1.22,601.63,4.88,49.61,1.22,601.15,4.89
678,1302.82,7.33,400.13,0.13,0.7525,0.0061,0.7508,0.247,0.0,49.58,1.22,601.46,4.88,49.65,1.23,602.13,4.9
679,1302.33,7.33,399.96,0.13,0.7525,0.0061,0.7508,0.247,0.0,49.61,1.22,601.65,4.88,49.55,1.22,601.52,4.89
680,1301.79,7.33,399.77,0.13,0.7525,0.0061,0.7508,0.247,0.0,49.62,1.22,601.54,4.88,49.47,1.22,601.16,4.89
681,1302.01,7.33,399.86,0.13,0.7525,0.0061,0.7508,0.247,0.0,49.58,1.22,601.6,4.88,49.57,1.22,601.25,4.89
682,1302.28,7.33,399.89,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.62,1.22,601.61,4.88,49.47,1.22,601.58,4.89
683,1302.78,7.33,400.11,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.6,1.22,601.64,4.88,49.62,1.22,601.92,4.9
684,1302.28,7.33,400.03,0.13,0.7525,0.0061,0.7508,0.247,0.0,49.61,1.22,601.68,4.88,49.67,1.23,601.32,4.89
685,1302.31,7.33,400.01,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.59,1.22,601.69,4.88,49.65,1.23,601.38,4.89
686,1302.65,7.33,400.11,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.53,1.22,601.58,4.88,49.73,1.23,601.81,4.89
687,1302.59,7.33,400.01,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.6,1.22,601.68,4.88,49.55,1.22,601.76,4.89
688,1302.18,7.33,399.81,0.13,0.7525,0.0061,0.7508,0.247,0.0,49.58,1.22,601.47,4.88,49.44,1.22,601.69,4.89
689,1301.74,7.33,399.69,0.13,0.7525,0.0061,0.7508,0.247,0.0,49.56,1.22,601.62,4.88,49.45,1.22,601.12,4.89
690,1302.8,7.33,400.09,0.13,0.7524,0.0061,0.7508,0.247,0.0,49.56,1.22,601.57,4.88,49.63,1.23,602.04,4.9
691,1302.35,7.33,399.94,0.13,0.7524,0.0061,0.751,0.247,0.0,49.52,1.22,601.62,4.88,49.62,1.23,601.59,4.89
692,1302.28,7.33,399.85,0.13,0.7525,0.0061,0.751,0.247,0.0,49.54,1.22,601.69,4.88,49.5,1.22,601.55,4.89
693,1302.48,7.33,399.96,0.13,0.7525,0.0061,0.751,0.247,0.0,49.56,1.22,601.53,4.88,49.56,1.22,601.82,4.89
694,1302.85,7.33,400.09,0.13,0.7525,0.0061,0.751,0.247,0.0,49.51,1.22,601.6,4.88,49.66,1.23,602.08,4.9
695,1302.64,7.34,399.87,0.13,0.7525,0.0061,0.751,0.247,0.0,49.61,1.22,601.76,4.88,49.34,1.22,601.93,4.89
696,1302.86,7.33,400.09,0.13,0.7525,0.0061,0.751,0.247,0.0,49.55,1.22,601.71,4.88,49.61,1.23,601.99,4.89
697,1302.12,7.33,399.84,0.13,0.7525,0.0061,0.751,0.247,0.0,49.56,1.22,601.6,4.88,49.51,1.22,601.45,4.89
698,1302.53,7.33,400.1,0.13,0.7525,0.0061,0.7512,0.247,0.0,49.57,1.22,601.59,4.88,49.72,1.23,601.65,4.89
699,1302.03,7.33,399.81,0.13,0.7525,0.0061,0.7512,0.247,0.0,49.56,1.22,601.69,4.88,49.5,1.22,601.28,4.89
700,1302.65,7.33,400.01,0.13,0.7525,0.0061,0.7512,0.247,0.0,49.56,1.22,601.76,4.88,49.57,1.22,601.76,4.89
701,1302.73,7.33,400.1,0.13,0.7525,0.0061,0.7512,0.247,0.0,49.55,1.22,601.82,4.88,49.67,1.23,601.69,4.89
702,1302.42,7.33,399.9,0.13,0.7525,0.0061,0.7512,0.247,0.0,49.53,1.22,601.85,4.88,49.53,1.22,601.5,4.89
703,1301.97,7.33,399.74,0.13,0.7525,0.0061,0.7512,0.247,0.0,49.49,1.22,601.57,4.88,49.51,1.22,601.39,4.89
704,1301.99,7.32,399.87,0.13,0.7525,0.0061,0.7512,0.247,0.0,49.54,1.22,601.77,4.88,49.63,1.23,601.05,4.89
705,1302.54,7.33,400.08,0.13,0.7525,0.0061,0.7512,0.247,0.0,49.53,1.22,601.76,4.88,49.73,1.23,601.52,4.89
706,1302.47,7.33,399.9,0.13,0.7525,0.0061,0.7512,0.2472,0.0,49.53,1.22,601.67,4.88,49.51,1.22,601.77,4.89
707,1302.74,7.34,399.94,0.13,0.7525,0.0061,0.7512,0.2472,0.0,49.54,1.22,601.8,4.88,49.46,1.22,601.93,4.89
708,1302.23,7.33,399.86,0.13,0.7525,0.0061,0.7512,0.2472,0.0,49.49,1.22,601.61,4.88,49.57,1.22,601.56,4.89
709,1302.63,7.33,399.96,0.13,0.7525,0.0061,0.7512,0.2472,0.0,49.51,1.22,601.64,4.88,49.55,1.22,601.92,4.89
710,1302.1,7.33,399.85,0.13,0.7525,0.0061,0.7512,0.2472,0.0,49.57,1.22,601.75,4.88,49.53,1.22,601.25,4.89
711,1302.93,7.33,400.04,0.13,0.7526,0.0061,0.7512,0.2472,0.0,49.51,1.22,601.63,4.88,49.56,1.22,602.23,4.9
712,1302.57,7.33,399.97,0.13,0.7525,0.0061,0.7512,0.2472,0.0,49.53,1.22,601.62,4.88,49.57,1.22,601.85,4.89
713,1302.98,7.34,399.99,0.13,0.7525,0.0061,0.7512,0.2472,0.0,49.55,1.22,601.68,4.88,49.44,1.22,602.32,4.9
714,1302.02,7.33,399.81,0.13,0.7525,0.0061,0.7512,0.2472,0.0,49.49,1.22,601.59,4.88,49.58,1.22,601.36,4.89
715,1302.08,7.32,399.85,0.13,0.7525,0.0061,0.7512,0.2472,0.0,49.53,1.22,601.82,4.88,49.57,1.22,601.15,4.89
716,1302.44,7.33,399.88,0.13,0.7525,0.0061,0.7512,0.2472,0.0,49.54,1.22,601.8,4.88,49.49,1.22,601.62,4.89
717,1302.34,7.33,399.77,0.13,0.7526,0.0061,0.7512,0.2472,0.0,49.56,1.22,601.71,4.88,49.36,1.22,601.71,4.89
718,1301.99,7.33,399.78,0.13,0.7526,0.0061,0.7512,0.2472,0.0,49.56,1.22,601.9,4.88,49.48,1.22,601.04,4.89
719,1302.28,7.33,399.82,0.13,0.7526,0.0061,0.7512,0.2472,0.0,49.53,1.22,601.87,4.88,49.46,1.22,601.42,4.89
720,1302.25,7.32,399.93,0.13,0.7526,0.0061,0.7512,0.2472,0.0,49.49,1.22,601.73,4.88,49.67,1.23,601.35,4.89
721,1302.72,7.33,399.94,0.13,0.7526,0.0061,0.7512,0.2472,0.0,49.52,1.22,601.67,4.88,49.49,1.22,602.04,4.89
722,1303.33,7.33,400.15,0.13,0.7526,0.0061,0.7512,0.2472,0.0,49.49,1.22,601.68,4.88,49.6,1.23,602.56,4.9
723,1302.08,7.33,399.69,0.13,0.7526,0.0061,0.7512,0.2472,0.0,49.5,1.22,601.96,4.88,49.39,1.22,601.23,4.89
724,1302.53,7.32,400.03,0.13,0.7526,0.0061,0.7512,0.2472,0.0,49.53,1.22,601.74,4.88,49.66,1.23,601.6,4.89
725,1302.93,7.33,400.13,0.13,0.7526,0.0061,0.7514,0.2472,0.0,49.55,1.22,601.79,4.88,49.65,1.23,601.94,4.89
726,1302.91,7.33,400.02,0.13,0.7526,0.0061,0.7516,0.2472,0.0,49.51,1.22,601.83,4.88,49.54,1.22,602.03,4.89
727,1302.41,7.32,399.93,0.13,0.7526,0.0061,0.7516,0.2472,0.0,49.5,1.22,601.86,4.88,49.61,1.23,601.45,4.89
728,1302.98,7.33,400.01,0.13,0.7526,0.0061,0.7516,0.2472,0.0,49.5,1.22,601.79,4.88,49.53,1.22,602.16,4.9
729,1303.35,7.33,400.26,0.13,0.7526,0.0061,0.7516,0.2472,0.0,49.47,1.22,601.89,4.88,49.76,1.23,602.23,4.9
730,1303.45,7.34,400.05,0.13,0.7526,0.0061,0.7518,0.2472,0.0,49.5,1.22,601.93,4.88,49.42,1.22,602.6,4.9
731,1302.77,7.33,399.95,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.52,1.22,601.83,4.88,49.48,1.22,601.94,4.89
732,1302.6,7.33,399.9,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.53,1.22,601.93,4.88,49.47,1.22,601.66,4.89
733,1302.44,7.32,400.07,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.5,1.22,601.77,4.88,49.78,1.23,601.39,4.89
734,1303.1,7.33,400.07,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.47,1.22,601.78,4.88,49.59,1.23,602.26,4.9
735,1302.81,7.33,400.1,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.49,1.22,601.89,4.88,49.7,1.23,601.72,4.89
736,1302.12,7.33,399.77,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.5,1.22,601.86,4.88,49.49,1.22,601.26,4.89
737,1302.11,7.33,399.67,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.46,1.22,601.92,4.88,49.4,1.22,601.34,4.89
738,1302.49,7.33,399.86,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.51,1.22,601.96,4.88,49.47,1.22,601.54,4.89
739,1302.3,7.32,399.92,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.51,1.22,601.81,4.88,49.61,1.23,601.37,4.89
740,1303.49,7.33,400.2,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.5,1.22,601.9,4.88,49.6,1.23,602.49,4.9
741,1302.56,7.33,399.87,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.48,1.22,601.83,4.88,49.49,1.22,601.76,4.89
742,1302.68,7.33,399.98,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.53,1.22,601.81,4.88,49.54,1.22,601.79,4.89
743,1302.92,7.34,399.89,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.51,1.22,602.02,4.88,49.37,1.22,602.02,4.89
744,1302.28,7.33,399.85,0.13,0.7526,0.0061,0.752,0.2472,0.0,49.53,1.22,601.91,4.88,49.51,1.22,601.33,4.89
