,pop_mean,pop_sem,eps_mean,eps_sem,het_mean,het_sem,p_het_1,p_het_0,p_pop0,s_wt_mean,s_wt_sem,s_mt_mean,s_mt_sem,a_wt_mean,a_wt_sem,a_mt_mean,a_mt_sem
554,866.02,10.03,300.71,2.49,0.5977,0.0076,0.4858,0.3274,0.1806,56.1,1.29,377.08,5.66,56.17,1.29,376.68,5.65
555,864.91,10.02,300.31,2.49,0.598,0.0076,0.486,0.327,0.181,55.99,1.29,376.57,5.65,56.12,1.29,376.23,5.64
556,864.19,10.02,299.84,2.48,0.5982,0.0076,0.486,0.3268,0.1812,55.92,1.29,376.04,5.64,55.8,1.28,376.43,5.64
557,862.89,9.99,299.58,2.47,0.5982,0.0076,0.486,0.3266,0.1814,55.82,1.28,375.5,5.63,55.99,1.28,375.58,5.63
558,863.18,9.99,299.5,2.47,0.5985,0.0076,0.486,0.3262,0.1818,55.92,1.28,375.53,5.63,55.68,1.28,376.05,5.63
559,864.01,10.0,299.72,2.47,0.599,0.0076,0.486,0.3256,0.1824,55.8,1.28,376.46,5.64,55.82,1.28,375.92,5.63
560,864.23,9.99,299.9,2.48,0.5991,0.0077,0.486,0.3254,0.1826,55.97,1.29,376.39,5.64,55.82,1.28,376.04,5.63
561,864.03,9.99,299.82,2.47,0.5993,0.0077,0.486,0.3254,0.1828,55.87,1.29,376.19,5.63,55.88,1.28,376.09,5.63
562,864.56,10.0,299.65,2.47,0.5993,0.0077,0.486,0.3254,0.1828,55.8,1.28,376.98,5.65,55.55,1.28,376.24,5.63
563,864.23,10.0,299.77,2.48,0.5998,0.0077,0.486,0.3248,0.1834,55.79,1.28,376.13,5.63,55.83,1.28,376.47,5.64
564,862.19,9.98,298.92,2.46,0.6004,0.0077,0.486,0.3242,0.184,55.49,1.28,375.56,5.63,55.67,1.28,375.48,5.62
565,861.49,9.97,298.71,2.47,0.6007,0.0077,0.486,0.324,0.1844,55.6,1.28,375.36,5.62,55.52,1.28,375.01,5.62
566,861.93,9.96,299.19,2.47,0.6008,0.0077,0.486,0.3238,0.1846,55.85,1.29,375.42,5.62,55.75,1.28,374.9,5.61
567,861.86,9.97,298.62,2.47,0.601,0.0077,0.486,0.3236,0.1848,55.5,1.28,375.41,5.62,55.38,1.27,375.57,5.62
568,861.55,9.97,298.41,2.46,0.6009,0.0077,0.4862,0.3236,0.1848,55.34,1.27,375.19,5.62,55.35,1.27,375.66,5.62
569,861.41,9.98,298.3,2.47,0.6011,0.0077,0.4862,0.3234,0.185,55.11,1.27,375.41,5.62,55.48,1.28,375.41,5.62
570,862.36,9.99,298.44,2.48,0.6013,0.0077,0.4864,0.3232,0.1852,55.33,1.28,375.93,5.63,55.14,1.27,375.97,5.62
571,862.46,9.98,298.62,2.48,0.6012,0.0077,0.4864,0.3232,0.1852,55.27,1.28,375.88,5.62,55.4,1.28,375.91,5.62
572,863.02,9.99,298.75,2.48,0.6014,0.0077,0.4864,0.3232,0.1852,55.53,1.29,376.12,5.63,55.14,1.28,376.24,5.62
573,862.15,9.96,298.67,2.48,0.6017,0.0077,0.4864,0.3228,0.1856,55.36,1.28,375.67,5.61,55.49,1.28,375.63,5.61
574,861.8,9.97,298.39,2.48,0.6019,0.0077,0.4864,0.3226,0.1858,55.28,1.28,375.39,5.62,55.31,1.28,375.83,5.62
575,860.79,9.97,298.05,2.48,0.6023,0.0077,0.4864,0.322,0.1864,55.19,1.28,375.34,5.61,55.28,1.28,374.98,5.61
576,862.43,9.99,298.64,2.49,0.6027,0.0077,0.4864,0.3216,0.1868,55.33,1.29,375.99,5.63,55.38,1.28,375.73,5.62
577,862.07,9.97,298.59,2.48,0.603,0.0077,0.4864,0.3212,0.1872,55.22,1.28,375.56,5.62,55.56,1.29,375.73,5.61
578,860.49,9.95,298.04,2.48,0.6033,0.0077,0.4864,0.3208,0.1876,55.11,1.28,374.98,5.61,55.45,1.29,374.95,5.6
579,860.46,9.95,297.71,2.48,0.6033,0.0077,0.4864,0.3208,0.1876,54.97,1.28,375.26,5.61,55.15,1.28,375.07,5.6
580,859.36,9.93,297.35,2.48,0.6036,0.0077,0.4864,0.3204,0.188,55.07,1.28,374.35,5.59,54.95,1.28,374.99,5.6
581,858.83,9.92,297.17,2.47,0.6038,0.0077,0.4864,0.32,0.1884,54.99,1.28,374.32,5.59,54.96,1.28,374.55,5.59
582,858.95,9.92,297.2,2.47,0.6043,0.0077,0.4864,0.3194,0.189,54.9,1.28,374.64,5.59,55.05,1.28,374.37,5.58
583,859.87,9.94,297.31,2.47,0.6045,0.0077,0.4864,0.3192,0.1892,54.89,1.28,375.23,5.6,54.89,1.27,374.86,5.59
584,860.35,9.95,297.37,2.48,0.6044,0.0077,0.4864,0.3192,0.1892,54.86,1.28,375.41,5.6,54.85,1.28,375.22,5.59
585,859.39,9.94,296.95,2.48,0.6045,0.0077,0.4864,0.3192,0.1894,54.69,1.27,374.75,5.59,54.78,1.27,375.17,5.6
586,860.79,9.95,297.59,2.48,0.6046,0.0077,0.4864,0.3192,0.1894,54.96,1.28,375.67,5.61,54.9,1.28,375.26,5.6
587,861.07,9.95,297.98,2.49,0.6049,0.0077,0.4864,0.3188,0.1898,55.22,1.29,375.35,5.6,55.06,1.28,375.45,5.6
588,860.28,9.95,297.7,2.49,0.605,0.0077,0.4866,0.3188,0.1898,55.13,1.29,374.9,5.6,55.05,1.29,375.2,5.6
589,860.96,9.94,298.52,2.5,0.6054,0.0077,0.4866,0.3182,0.1904,55.71,1.3,375.05,5.6,55.33,1.29,374.87,5.59
590,861.35,9.95,298.37,2.5,0.6057,0.0077,0.4866,0.3178,0.1908,55.48,1.3,375.36,5.61,55.23,1.29,375.27,5.6
591,859.67,9.94,297.62,2.49,0.6061,0.0077,0.4866,0.3172,0.1914,54.89,1.28,374.25,5.59,55.38,1.29,375.15,5.6
592,858.91,9.93,297.26,2.49,0.6063,0.0077,0.4866,0.317,0.1916,55.0,1.29,374.54,5.59,55.05,1.29,374.32,5.58
593,858.75,9.94,296.98,2.49,0.6066,0.0077,0.4866,0.3166,0.192,54.92,1.29,374.31,5.59,54.8,1.28,374.72,5.59
594,856.93,9.93,296.27,2.49,0.607,0.0077,0.4868,0.316,0.1926,54.72,1.28,373.33,5.58,54.67,1.28,374.22,5.59
595,855.35,9.92,295.56,2.49,0.6071,0.0077,0.4868,0.3162,0.1926,54.33,1.28,372.96,5.58,54.64,1.28,373.42,5.58
596,854.4,9.91,295.26,2.49,0.6072,0.0077,0.4868,0.316,0.1928,54.49,1.28,372.63,5.57,54.39,1.28,372.9,5.57
597,855.68,9.94,295.31,2.49,0.6073,0.0077,0.487,0.3158,0.193,54.12,1.27,373.69,5.59,54.4,1.28,373.47,5.58
598,856.4,9.95,295.54,2.5,0.6076,0.0077,0.487,0.3154,0.1934,54.34,1.28,374.15,5.59,54.25,1.28,373.67,5.58
599,855.4,9.93,295.41,2.5,0.608,0.0077,0.4872,0.315,0.1938,54.35,1.29,372.89,5.58,54.39,1.28,373.76,5.59
600,855.54,9.93,295.34,2.5,0.6084,0.0077,0.4872,0.3144,0.1944,54.24,1.28,373.67,5.58,54.36,1.28,373.27,5.58
601,855.61,9.93,295.49,2.51,0.6086,0.0077,0.4874,0.3142,0.1946,54.35,1.29,373.01,5.57,54.44,1.29,373.81,5.58
602,855.75,9.93,295.59,2.5,0.6085,0.0077,0.4874,0.3142,0.1946,54.32,1.28,373.83,5.59,54.55,1.29,373.05,5.57
603,855.27,9.93,295.11,2.49,0.6088,0.0077,0.4874,0.3138,0.195,54.24,1.28,373.4,5.58,54.14,1.27,373.48,5.58
604,856.73,9.95,295.68,2.5,0.6091,0.0077,0.4874,0.3134,0.1954,54.37,1.28,373.99,5.6,54.29,1.28,374.08,5.59
605,858.54,9.99,295.93,2.49,0.6094,0.0077,0.4874,0.313,0.1958,54.16,1.27,375.42,5.62,54.24,1.27,374.72,5.6
606,857.7,9.98,295.67,2.49,0.6098,0.0077,0.4874,0.3126,0.1962,54.23,1.27,374.18,5.6,54.09,1.27,375.2,5.61
607,857.38,9.99,295.48,2.5,0.6101,0.0077,0.4874,0.3122,0.1966,54.09,1.28,374.75,5.61,54.08,1.27,374.45,5.6
608,857.1,9.99,295.03,2.5,0.6103,0.0077,0.4874,0.3118,0.197,53.72,1.27,374.74,5.61,53.95,1.27,374.69,5.6
609,857.63,10.02,294.67,2.49,0.611,0.0077,0.4874,0.311,0.1978,53.44,1.26,375.65,5.63,53.57,1.26,374.97,5.61
610,858.96,10.04,295.08,2.5,0.6109,0.0077,0.4874,0.311,0.1978,53.55,1.26,376.08,5.63,53.57,1.26,375.76,5.62
611,857.18,10.01,294.49,2.49,0.6115,0.0077,0.4874,0.3102,0.1986,53.41,1.26,375.11,5.61,53.52,1.26,375.15,5.61
612,857.53,10.02,294.66,2.5,0.6116,0.0077,0.4874,0.31,0.1988,53.63,1.27,375.54,5.62,53.4,1.26,374.95,5.61
613,859.41,10.05,295.29,2.51,0.6115,0.0077,0.4874,0.31,0.1988,53.67,1.27,376.47,5.64,53.57,1.27,375.69,5.62
614,860.57,10.06,295.81,2.52,0.6119,0.0077,0.4874,0.3096,0.1992,53.75,1.28,376.91,5.65,53.8,1.27,376.11,5.63
615,861.14,10.07,296.1,2.53,0.6122,0.0077,0.4874,0.3092,0.1996,53.94,1.28,376.73,5.64,53.8,1.28,376.66,5.64
616,861.47,10.07,296.04,2.53,0.6124,0.0077,0.4874,0.309,0.1998,53.71,1.28,377.25,5.65,53.86,1.28,376.65,5.64
617,863.37,10.1,296.58,2.54,0.6123,0.0077,0.4874,0.309,0.1998,53.89,1.29,378.23,5.67,53.75,1.28,377.5,5.65
618,862.56,10.09,296.14,2.54,0.6123,0.0077,0.4874,0.309,0.1998,53.52,1.28,377.51,5.65,53.81,1.28,377.71,5.65
619,862.58,10.09,296.07,2.53,0.6123,0.0077,0.4876,0.309,0.1998,53.6,1.28,378.04,5.66,53.64,1.28,377.3,5.64
620,861.77,10.08,295.77,2.53,0.6126,0.0077,0.4876,0.3086,0.2002,53.48,1.27,377.21,5.64,53.63,1.28,377.45,5.64
621,862.88,10.09,296.02,2.53,0.6127,0.0077,0.4876,0.3086,0.2002,53.45,1.27,377.82,5.65,53.63,1.28,377.98,5.65
622,863.52,10.11,296.07,2.53,0.613,0.0077,0.4876,0.3082,0.2006,53.42,1.27,378.31,5.66,53.5,1.27,378.29,5.66
623,865.22,10.14,296.37,2.53,0.613,0.0077,0.4878,0.3082,0.2006,53.43,1.27,379.4,5.68,53.32,1.27,379.07,5.67
624,865.05,10.15,296.11,2.54,0.6135,0.0077,0.4878,0.3076,0.2012,53.18,1.27,379.14,5.68,53.29,1.27,379.44,5.67
625,864.23,10.14,295.67,2.54,0.6138,0.0077,0.4878,0.3072,0.2016,52.98,1.27,379.16,5.67,53.16,1.27,378.93,5.67
626,862.87,10.11,295.39,2.54,0.6139,0.0077,0.4878,0.307,0.2018,53.13,1.27,378.03,5.65,53.1,1.27,378.62,5.66
627,862.69,10.1,295.53,2.54,0.6142,0.0077,0.4878,0.3066,0.2022,53.28,1.28,378.31,5.66,53.2,1.27,377.91,5.65
628,861.97,10.09,294.96,2.53,0.6145,0.0077,0.4878,0.3062,0.2026,52.92,1.27,378.11,5.65,53.04,1.27,377.9,5.64
629,861.91,10.11,294.39,2.52,0.6145,0.0077,0.4878,0.3062,0.2026,52.66,1.26,378.06,5.65,52.55,1.26,378.64,5.65
630,862.32,10.1,294.86,2.53,0.6147,0.0077,0.4878,0.306,0.2028,52.94,1.27,378.14,5.65,52.76,1.26,378.47,5.65
631,861.99,10.11,294.38,2.53,0.6148,0.0077,0.4878,0.306,0.2028,52.67,1.27,378.63,5.65,52.5,1.26,378.19,5.65
632,860.64,10.1,293.83,2.53,0.6153,0.0077,0.4878,0.3054,0.2034,52.44,1.26,378.0,5.65,52.45,1.26,377.74,5.64
633,860.16,10.11,293.27,2.53,0.6156,0.0077,0.4878,0.305,0.2038,52.19,1.26,377.98,5.65,52.12,1.25,377.87,5.65
634,859.59,10.1,293.32,2.53,0.616,0.0077,0.4878,0.3044,0.2044,52.31,1.26,377.46,5.65,52.25,1.26,377.57,5.64
635,858.93,10.1,293.18,2.53,0.6164,0.0077,0.4878,0.304,0.2048,52.35,1.26,377.22,5.65,52.25,1.26,377.12,5.64
636,860.43,10.13,293.33,2.53,0.6166,0.0077,0.4878,0.3038,0.205,52.3,1.26,378.14,5.66,51.99,1.25,378.0,5.65
637,859.22,10.12,292.92,2.53,0.6171,0.0077,0.4878,0.3032,0.2056,52.14,1.26,377.43,5.65,52.01,1.25,377.63,5.65
638,858.02,10.12,292.63,2.53,0.6173,0.0077,0.4878,0.3028,0.206,51.99,1.25,376.9,5.65,52.17,1.26,376.96,5.64
639,858.06,10.11,292.85,2.53,0.6173,0.0077,0.488,0.3028,0.206,52.18,1.26,377.05,5.65,52.27,1.26,376.56,5.64
640,859.11,10.12,293.06,2.54,0.6178,0.0077,0.488,0.3022,0.2066,52.16,1.26,377.28,5.65,52.22,1.26,377.45,5.65
641,859.63,10.11,293.31,2.54,0.618,0.0077,0.488,0.302,0.2068,52.22,1.26,377.43,5.65,52.32,1.26,377.67,5.65
642,859.93,10.13,293.16,2.54,0.618,0.0077,0.488,0.302,0.2068,52.07,1.26,377.85,5.66,52.16,1.26,377.84,5.65
643,860.28,10.12,293.59,2.54,0.6181,0.0077,0.488,0.3018,0.207,52.38,1.26,377.96,5.66,52.32,1.26,377.63,5.65
644,860.74,10.13,293.83,2.54,0.6188,0.0077,0.488,0.301,0.2078,52.44,1.27,378.04,5.66,52.42,1.26,377.83,5.65
645,861.68,10.14,294.05,2.54,0.6188,0.0077,0.488,0.301,0.2078,52.4,1.27,378.23,5.66,52.43,1.26,378.62,5.66
646,861.76,10.13,294.32,2.55,0.6195,0.0077,0.488,0.3002,0.2086,52.7,1.28,378.12,5.66,52.47,1.27,378.48,5.66
647,861.58,10.13,294.25,2.55,0.6198,0.0077,0.488,0.2998,0.209,52.55,1.27,378.05,5.66,52.59,1.27,378.39,5.66
648,861.51,10.13,294.15,2.55,0.6201,0.0077,0.488,0.2994,0.2094,52.62,1.28,378.31,5.66,52.41,1.27,378.17,5.66
649,860.97,10.12,293.98,2.56,0.6201,0.0077,0.488,0.2994,0.2094,52.37,1.27,377.73,5.65,52.62,1.28,378.26,5.65
650,859.28,10.12,293.22,2.55,0.6201,0.0077,0.488,0.2994,0.2094,52.15,1.27,377.15,5.65,52.38,1.27,377.6,5.65
651,857.94,10.11,292.37,2.55,0.6204,0.0077,0.4882,0.299,0.2098,52.01,1.27,377.02,5.64,51.83,1.26,377.09,5.64
652,859.3,10.12,292.86,2.56,0.6206,0.0077,0.4882,0.2988,0.21,52.08,1.27,377.81,5.65,51.96,1.26,377.45,5.64
653,860.38,10.14,293.35,2.57,0.6209,0.0077,0.4882,0.2984,0.2104,52.09,1.27,378.1,5.66,52.25,1.27,377.94,5.65
654,861.27,10.14,293.53,2.57,0.6212,0.0077,0.4882,0.298,0.2108,52.08,1.28,378.53,5.66,52.21,1.28,378.46,5.65
655,859.92,10.11,293.25,2.57,0.6213,0.0077,0.4882,0.2978,0.211,52.19,1.28,377.72,5.64,52.16,1.28,377.85,5.64
656,860.39,10.12,293.42,2.57,0.6218,0.0077,0.4882,0.2972,0.2116,52.12,1.28,377.74,5.65,52.31,1.28,378.22,5.65
657,859.08,10.11,293.06,2.58,0.622,0.0077,0.4882,0.297,0.2118,52.15,1.28,377.04,5.64,52.24,1.28,377.65,5.64
658,859.84,10.14,293.01,2.58,0.622,0.0077,0.4882,0.2968,0.212,51.92,1.28,377.98,5.66,52.15,1.28,377.79,5.65
659,859.53,10.16,292.56,2.58,0.6223,0.0077,0.4882,0.2964,0.2124,51.88,1.28,377.81,5.66,51.69,1.27,378.15,5.66
660,858.95,10.16,292.29,2.58,0.6225,0.0077,0.4882,0.2962,0.2126,51.65,1.27,377.74,5.66,51.75,1.27,377.81,5.65
661,858.05,10.16,291.57,2.58,0.6227,0.0077,0.4882,0.2958,0.213,51.35,1.27,377.94,5.66,51.39,1.26,377.36,5.65
662,857.37,10.14,291.46,2.58,0.6229,0.0077,0.4882,0.2956,0.2132,51.49,1.27,376.95,5.64,51.33,1.27,377.6,5.65
663,857.11,10.12,291.65,2.58,0.623,0.0077,0.4882,0.2954,0.2134,51.72,1.28,376.85,5.64,51.44,1.27,377.09,5.64
664,857.28,10.12,291.99,2.59,0.6233,0.0077,0.4882,0.295,0.2138,51.79,1.28,376.99,5.64,51.78,1.28,376.73,5.64
665,857.82,10.12,292.21,2.59,0.6235,0.0077,0.4882,0.2948,0.214,51.97,1.29,377.45,5.65,51.7,1.28,376.71,5.63
666,858.77,10.14,292.25,2.59,0.6235,0.0077,0.4882,0.2948,0.214,51.63,1.28,377.76,5.65,51.78,1.28,377.6,5.64
667,859.67,10.17,291.74,2.59,0.6242,0.0077,0.4882,0.294,0.2148,51.09,1.27,378.87,5.67,51.34,1.27,378.37,5.65
668,859.9,10.18,291.69,2.59,0.6244,0.0077,0.4882,0.2938,0.215,51.06,1.27,378.64,5.67,51.23,1.27,378.97,5.67
669,859.74,10.17,291.91,2.59,0.6247,0.0077,0.4882,0.2934,0.2154,51.39,1.27,378.72,5.67,51.24,1.27,378.38,5.66
670,860.35,10.18,292.01,2.59,0.6249,0.0077,0.4882,0.2932,0.2156,51.29,1.28,379.07,5.67,51.28,1.27,378.7,5.66
671,859.77,10.18,291.68,2.59,0.6251,0.0077,0.4882,0.293,0.2158,51.08,1.27,378.99,5.67,51.24,1.27,378.47,5.66
672,859.64,10.19,291.26,2.59,0.625,0.0077,0.4882,0.293,0.2158,50.8,1.27,379.0,5.67,51.0,1.27,378.84,5.66
673,858.61,10.19,290.61,2.58,0.6253,0.0077,0.4882,0.2926,0.2162,50.56,1.26,378.35,5.66,50.72,1.26,378.98,5.67
674,857.49,10.17,290.47,2.59,0.6253,0.0077,0.4882,0.2926,0.2162,50.76,1.27,377.88,5.65,50.69,1.26,378.15,5.66
675,856.26,10.15,290.09,2.59,0.626,0.0077,0.4882,0.2918,0.217,50.68,1.26,377.69,5.65,50.69,1.26,377.2,5.64
676,856.74,10.15,290.39,2.59,0.626,0.0077,0.4882,0.2916,0.2172,50.83,1.27,377.62,5.65,50.77,1.26,377.51,5.64
677,856.69,10.16,290.08,2.59,0.6262,0.0077,0.4882,0.2914,0.2174,50.56,1.26,377.84,5.65,50.64,1.26,377.65,5.65
678,857.32,10.17,290.29,2.59,0.6262,0.0077,0.4882,0.2914,0.2174,50.59,1.27,377.92,5.65,50.69,1.26,378.12,5.65
679,856.71,10.16,290.07,2.59,0.6265,0.0077,0.4882,0.2912,0.2178,50.64,1.27,377.61,5.65,50.55,1.26,377.91,5.64
680,856.61,10.15,290.23,2.59,0.6269,0.0077,0.4882,0.2906,0.2184,50.69,1.27,377.77,5.65,50.75,1.27,377.41,5.64
681,854.59,10.11,289.78,2.59,0.6277,0.0077,0.4882,0.2896,0.2194,50.7,1.27,376.34,5.62,50.81,1.27,376.75,5.63
682,853.26,10.11,289.07,2.59,0.6279,0.0077,0.4882,0.2894,0.2196,50.51,1.27,376.0,5.62,50.5,1.26,376.26,5.62
683,853.58,10.12,289.09,2.58,0.6284,0.0077,0.4882,0.2888,0.2202,50.51,1.26,376.65,5.63,50.42,1.26,376.02,5.62
684,855.15,10.14,289.68,2.59,0.6287,0.0077,0.4882,0.2884,0.2206,50.71,1.27,377.12,5.64,50.48,1.26,376.83,5.63
685,854.52,10.13,289.65,2.6,0.629,0.0077,0.4882,0.288,0.221,50.69,1.27,376.55,5.63,50.67,1.27,376.61,5.63
686,853.22,10.1,289.24,2.59,0.629,0.0077,0.4882,0.288,0.221,50.67,1.27,375.44,5.61,50.57,1.27,376.54,5.63
687,852.63,10.11,288.88,2.59,0.6291,0.0077,0.4882,0.2878,0.2212,50.39,1.26,376.24,5.63,50.57,1.27,375.43,5.61
688,852.63,10.11,288.58,2.58,0.6292,0.0077,0.4882,0.2876,0.2214,50.28,1.26,376.15,5.62,50.28,1.26,375.92,5.62
689,852.93,10.13,288.26,2.58,0.6301,0.0077,0.4884,0.2868,0.2224,49.88,1.25,376.45,5.62,50.15,1.26,376.46,5.63
690,853.61,10.13,288.14,2.57,0.6302,0.0077,0.4884,0.2866,0.2226,49.98,1.26,377.06,5.63,49.67,1.24,376.9,5.62
691,853.76,10.14,287.91,2.57,0.6306,0.0077,0.4884,0.2862,0.223,49.63,1.24,376.98,5.63,49.66,1.24,377.49,5.63
692,853.57,10.15,287.75,2.57,0.6309,0.0077,0.4886,0.2858,0.2234,49.58,1.25,377.24,5.63,49.56,1.24,377.19,5.63
693,853.79,10.16,287.88,2.58,0.6309,0.0077,0.4886,0.2858,0.2234,49.63,1.25,377.21,5.64,49.61,1.25,377.35,5.63
694,852.78,10.17,287.42,2.58,0.6308,0.0077,0.4886,0.2858,0.2234,49.61,1.25,377.0,5.64,49.36,1.24,376.81,5.63
695,853.99,10.19,287.62,2.58,0.631,0.0077,0.4886,0.2858,0.2236,49.36,1.24,377.71,5.65,49.46,1.24,377.45,5.65
696,854.15,10.19,287.67,2.59,0.6313,0.0077,0.4886,0.2854,0.224,49.27,1.24,377.55,5.65,49.57,1.25,377.75,5.65
697,852.59,10.19,286.81,2.58,0.6313,0.0077,0.4886,0.2854,0.224,48.92,1.23,377.03,5.65,49.3,1.24,377.34,5.64
698,852.03,10.19,286.45,2.58,0.6315,0.0077,0.4886,0.2852,0.2242,49.05,1.24,376.71,5.64,48.88,1.23,377.4,5.65
699,850.56,10.18,286.04,2.58,0.6317,0.0077,0.4886,0.285,0.2244,48.96,1.24,376.18,5.64,48.91,1.23,376.5,5.64
700,850.84,10.18,286.03,2.58,0.6319,0.0077,0.4886,0.2848,0.2246,48.78,1.23,376.26,5.64,48.97,1.24,376.83,5.64
701,849.07,10.16,285.37,2.58,0.6321,0.0077,0.4886,0.2846,0.2248,48.8,1.23,375.78,5.63,48.67,1.23,375.82,5.62
702,850.2,10.18,285.65,2.58,0.6321,0.0077,0.4886,0.2846,0.2248,48.75,1.23,376.68,5.64,48.72,1.23,376.05,5.63
703,849.37,10.16,285.54,2.58,0.6324,0.0077,0.4886,0.2842,0.2252,48.82,1.24,375.82,5.63,48.78,1.23,375.94,5.63
704,847.45,10.14,284.9,2.58,0.6324,0.0077,0.4886,0.2842,0.2252,48.74,1.24,374.88,5.62,48.65,1.23,375.19,5.61
705,846.04,10.13,284.18,2.57,0.6324,0.0077,0.4888,0.2842,0.2252,48.31,1.22,374.54,5.61,48.59,1.23,374.6,5.61
706,844.85,10.12,283.78,2.56,0.6333,0.0077,0.4888,0.2832,0.2262,48.39,1.22,373.68,5.6,48.37,1.22,374.41,5.61
707,845.8,10.12,284.46,2.57,0.6336,0.0077,0.4888,0.2828,0.2266,48.63,1.23,374.25,5.61,48.72,1.23,374.21,5.6
708,845.0,10.12,283.75,2.57,0.6338,0.0077,0.4888,0.2826,0.2268,48.23,1.22,373.99,5.6,48.44,1.23,374.33,5.6
709,842.88,10.1,282.88,2.56,0.6341,0.0077,0.4888,0.2822,0.2272,47.94,1.22,373.42,5.59,48.28,1.22,373.24,5.59
710,844.92,10.13,283.42,2.56,0.6345,0.0077,0.4888,0.2818,0.2276,48.08,1.22,374.4,5.61,48.17,1.22,374.27,5.6
711,845.44,10.14,283.68,2.57,0.6347,0.0077,0.4888,0.2816,0.2278,48.28,1.22,374.54,5.61,48.15,1.22,374.47,5.61
712,846.75,10.16,284.14,2.58,0.635,0.0077,0.4888,0.2812,0.2282,48.35,1.23,374.92,5.62,48.25,1.22,375.23,5.62
713,847.63,10.19,283.89,2.58,0.6353,0.0077,0.4888,0.2808,0.2286,47.94,1.22,375.72,5.63,48.04,1.22,375.93,5.63
714,848.06,10.2,283.79,2.58,0.6354,0.0077,0.4888,0.2808,0.2286,47.95,1.22,376.25,5.64,47.75,1.21,376.11,5.63
715,849.23,10.21,284.1,2.59,0.6355,0.0077,0.4888,0.2806,0.2288,47.92,1.23,376.96,5.65,47.81,1.22,376.55,5.64
716,849.77,10.22,284.18,2.59,0.6355,0.0077,0.4888,0.2806,0.2288,47.77,1.22,377.1,5.65,47.88,1.22,377.03,5.64
717,849.0,10.21,283.84,2.59,0.636,0.0077,0.4888,0.28,0.2294,47.73,1.22,376.68,5.64,47.73,1.22,376.86,5.64
718,848.4,10.2,283.58,2.59,0.636,0.0077,0.4888,0.28,0.2294,47.63,1.22,376.62,5.64,47.68,1.22,376.47,5.63
719,848.55,10.21,283.6,2.59,0.6361,0.0077,0.4888,0.2798,0.2296,47.64,1.22,376.85,5.64,47.64,1.22,376.41,5.63
720,847.07,10.2,283.09,2.59,0.6363,0.0077,0.4888,0.2796,0.2298,47.49,1.22,376.05,5.64,47.61,1.22,375.91,5.62
721,846.98,10.21,282.87,2.59,0.6363,0.0077,0.4888,0.2796,0.2298,47.52,1.22,375.97,5.63,47.31,1.21,376.18,5.63
722,847.34,10.21,282.96,2.59,0.6364,0.0077,0.4888,0.2794,0.23,47.52,1.22,376.59,5.64,47.32,1.21,375.92,5.63
723,847.58,10.22,282.66,2.59,0.6364,0.0077,0.4888,0.2796,0.23,47.16,1.21,376.3,5.64,47.19,1.21,376.93,5.64
724,845.63,10.21,281.8,2.58,0.6366,0.0077,0.4888,0.2794,0.2302,46.94,1.21,375.63,5.63,46.92,1.2,376.15,5.63
725,845.94,10.22,281.59,2.58,0.6369,0.0078,0.4888,0.279,0.2306,46.62,1.2,376.0,5.63,46.84,1.2,376.47,5.64
726,846.2,10.22,281.85,2.58,0.6372,0.0078,0.4888,0.2786,0.231,46.98,1.21,376.42,5.64,46.75,1.2,376.04,5.63
727,846.4,10.23,281.82,2.59,0.6377,0.0078,0.4888,0.278,0.2316,46.81,1.21,376.33,5.64,46.81,1.2,376.45,5.64
728,845.19,10.22,281.56,2.6,0.6381,0.0078,0.4888,0.2778,0.232,46.8,1.21,375.74,5.63,46.89,1.21,375.76,5.63
729,846.24,10.23,281.82,2.6,0.6384,0.0078,0.4888,0.2774,0.2324,46.87,1.22,376.47,5.65,46.82,1.21,376.09,5.63
730,845.64,10.22,281.89,2.61,0.6386,0.0078,0.4888,0.2772,0.2326,46.98,1.22,375.64,5.64,46.99,1.22,376.03,5.63
731,845.71,10.22,282.11,2.61,0.6386,0.0078,0.4888,0.2772,0.2326,47.18,1.23,376.01,5.64,47.06,1.22,375.46,5.63
732,846.78,10.23,282.09,2.61,0.6392,0.0078,0.4888,0.2764,0.2334,46.87,1.22,376.56,5.64,46.99,1.22,376.36,5.64
733,846.46,10.22,282.11,2.6,0.6394,0.0078,0.4888,0.2762,0.2336,47.01,1.22,376.36,5.64,46.99,1.22,376.1,5.63
734,847.28,10.2,282.78,2.61,0.6399,0.0078,0.4888,0.2756,0.2342,47.38,1.23,376.37,5.63,47.24,1.23,376.29,5.63
735,846.74,10.2,282.71,2.62,0.6401,0.0078,0.4888,0.2754,0.2344,47.35,1.23,375.6,5.62,47.35,1.23,376.43,5.63
736,847.7,10.2,283.37,2.62,0.6403,0.0078,0.4888,0.2752,0.2346,47.61,1.24,376.31,5.63,47.65,1.24,376.13,5.63
737,846.97,10.19,283.06,2.62,0.6404,0.0078,0.4888,0.275,0.2348,47.63,1.24,375.8,5.63,47.46,1.23,376.08,5.62
738,843.98,10.16,281.98,2.61,0.6406,0.0078,0.4888,0.2748,0.235,47.24,1.23,374.62,5.6,47.4,1.23,374.72,5.61
739,842.96,10.15,281.66,2.61,0.6411,0.0078,0.4888,0.2742,0.2356,47.28,1.23,374.32,5.6,47.27,1.23,374.09,5.6
