,pop_mean,pop_sem,eps_mean,eps_sem,het_mean,het_sem,p_het_1,p_het_0,p_pop0,s_wt_mean,s_wt_sem,s_mt_mean,s_mt_sem,a_wt_mean,a_wt_sem,a_mt_mean,a_mt_sem
582,1291.78,7.4,399.86,0.13,0.7447,0.0062,0.7404,0.254,0.0,51.26,1.23,594.88,4.93,51.29,1.24,594.34,4.94
583,1291.87,7.4,399.95,0.13,0.7447,0.0062,0.7404,0.254,0.0,51.27,1.23,594.69,4.93,51.37,1.24,594.53,4.94
584,1291.86,7.4,399.82,0.13,0.7447,0.0062,0.7404,0.254,0.0,51.34,1.23,594.85,4.93,51.14,1.23,594.53,4.94
585,1292.22,7.4,399.98,0.13,0.7447,0.0062,0.7404,0.254,0.0,51.28,1.23,594.84,4.93,51.28,1.24,594.82,4.94
586,1292.06,7.4,399.78,0.13,0.7447,0.0062,0.7404,0.254,0.0,51.23,1.23,594.94,4.93,51.13,1.23,594.76,4.94
587,1291.46,7.4,399.67,0.13,0.7448,0.0062,0.7406,0.254,0.0,51.24,1.23,594.94,4.93,51.16,1.23,594.12,4.93
588,1293.0,7.4,400.16,0.13,0.7448,0.0062,0.7406,0.2542,0.0,51.29,1.23,594.78,4.93,51.25,1.24,595.68,4.95
589,1292.34,7.4,399.95,0.13,0.7448,0.0062,0.7408,0.2542,0.0,51.19,1.23,594.92,4.93,51.29,1.24,594.93,4.94
590,1291.54,7.39,399.77,0.13,0.7448,0.0062,0.7408,0.2542,0.0,51.24,1.23,594.86,4.93,51.28,1.24,594.16,4.93
591,1291.77,7.4,399.74,0.13,0.7448,0.0062,0.7408,0.2542,0.0,51.25,1.23,595.17,4.93,51.14,1.23,594.21,4.93
592,1291.95,7.39,399.86,0.13,0.7449,0.0062,0.7408,0.2542,0.0,51.24,1.23,594.92,4.93,51.27,1.24,594.53,4.93
593,1292.44,7.4,400.01,0.13,0.7448,0.0062,0.7408,0.2542,0.0,51.27,1.23,595.02,4.93,51.26,1.24,594.89,4.94
594,1292.88,7.4,400.13,0.13,0.7449,0.0062,0.7408,0.2542,0.0,51.26,1.23,594.99,4.93,51.29,1.24,595.34,4.94
595,1292.19,7.41,399.7,0.13,0.7449,0.0062,0.7408,0.2542,0.0,51.25,1.23,594.99,4.93,50.96,1.23,595.0,4.94
596,1292.4,7.4,399.82,0.13,0.7449,0.0062,0.7408,0.2542,0.0,51.25,1.23,594.98,4.93,51.04,1.23,595.13,4.94
597,1292.81,7.4,400.05,0.13,0.7449,0.0062,0.7408,0.2542,0.0,51.21,1.23,595.03,4.93,51.25,1.24,595.31,4.94
598,1292.65,7.41,399.86,0.13,0.7449,0.0062,0.7408,0.2542,0.0,51.27,1.23,595.08,4.93,50.99,1.23,595.31,4.94
599,1292.73,7.4,400.06,0.13,0.7449,0.0062,0.7408,0.2542,0.0,51.2,1.23,595.22,4.93,51.3,1.24,595.01,4.94
600,1292.61,7.4,399.96,0.13,0.7449,0.0062,0.7408,0.2542,0.0,51.19,1.23,595.12,4.93,51.22,1.24,595.07,4.94
601,1292.66,7.4,399.98,0.13,0.7449,0.0062,0.7408,0.2542,0.0,51.21,1.23,595.31,4.93,51.21,1.24,594.94,4.94
602,1292.38,7.4,399.9,0.13,0.7449,0.0062,0.7408,0.2542,0.0,51.2,1.23,595.08,4.93,51.21,1.24,594.89,4.94
603,1291.69,7.4,399.58,0.13,0.7449,0.0062,0.7408,0.2542,0.0,51.18,1.23,595.03,4.93,51.02,1.23,594.45,4.93
604,1292.25,7.4,399.87,0.13,0.7448,0.0062,0.741,0.2542,0.0,51.18,1.23,595.02,4.93,51.23,1.24,594.82,4.94
605,1292.51,7.4,399.95,0.13,0.7448,0.0062,0.741,0.2542,0.0,51.15,1.23,594.95,4.93,51.28,1.24,595.13,4.94
606,1292.46,7.4,399.94,0.13,0.7448,0.0062,0.7412,0.2542,0.0,51.2,1.23,595.0,4.93,51.24,1.24,595.02,4.94
607,1292.74,7.41,399.93,0.13,0.7448,0.0062,0.7416,0.2542,0.0,51.18,1.23,595.2,4.93,51.15,1.23,595.21,4.94
608,1292.2,7.4,399.82,0.13,0.7449,0.0062,0.7416,0.2542,0.0,51.14,1.23,595.17,4.93,51.22,1.24,594.67,4.94
609,1292.7,7.4,400.0,0.13,0.7449,0.0062,0.7416,0.2542,0.0,51.18,1.23,595.13,4.93,51.26,1.24,595.13,4.94
610,1292.12,7.4,399.8,0.13,0.7449,0.0062,0.7418,0.2542,0.0,51.19,1.23,595.15,4.93,51.17,1.24,594.62,4.94
611,1291.97,7.4,399.62,0.13,0.7449,0.0062,0.742,0.2542,0.0,51.2,1.23,595.07,4.93,50.97,1.23,594.73,4.94
612,1292.4,7.4,399.85,0.13,0.745,0.0062,0.742,0.2542,0.0,51.18,1.23,595.15,4.93,51.16,1.24,594.92,4.94
613,1292.31,7.4,399.8,0.13,0.7449,0.0062,0.742,0.2542,0.0,51.15,1.23,595.06,4.93,51.15,1.23,594.96,4.94
614,1292.9,7.41,399.89,0.13,0.7449,0.0062,0.7422,0.2542,0.0,51.17,1.23,595.05,4.93,51.04,1.23,595.63,4.94
615,1292.49,7.4,399.88,0.13,0.7449,0.0062,0.7422,0.2542,0.0,51.16,1.23,595.24,4.93,51.18,1.24,594.91,4.94
616,1292.44,7.4,399.85,0.13,0.7449,0.0062,0.7422,0.2542,0.0,51.21,1.23,595.25,4.93,51.11,1.23,594.87,4.94
617,1292.88,7.4,400.15,0.13,0.7449,0.0062,0.7422,0.2542,0.0,51.17,1.23,595.2,4.93,51.39,1.24,595.11,4.94
618,1292.06,7.39,399.84,0.13,0.7449,0.0062,0.7424,0.2542,0.0,51.19,1.23,595.12,4.93,51.24,1.24,594.51,4.93
619,1292.58,7.4,399.91,0.13,0.745,0.0062,0.7424,0.2542,0.0,51.16,1.23,595.23,4.93,51.18,1.24,595.0,4.94
620,1292.62,7.4,399.84,0.13,0.7449,0.0062,0.7424,0.2542,0.0,51.18,1.23,595.22,4.93,51.06,1.23,595.16,4.94
621,1292.43,7.4,399.86,0.13,0.7449,0.0062,0.7424,0.2542,0.0,51.16,1.23,595.16,4.93,51.18,1.24,594.93,4.94
622,1292.35,7.4,399.8,0.13,0.7449,0.0062,0.7424,0.2542,0.0,51.19,1.23,595.23,4.93,51.09,1.23,594.84,4.94
623,1293.08,7.41,399.87,0.13,0.7449,0.0062,0.7426,0.2542,0.0,51.13,1.23,595.27,4.93,51.0,1.23,595.67,4.94
624,1292.66,7.4,400.01,0.13,0.7449,0.0062,0.7426,0.2542,0.0,51.18,1.23,595.2,4.93,51.28,1.24,595.0,4.94
625,1292.56,7.4,399.8,0.13,0.7449,0.0062,0.7426,0.2542,0.0,51.12,1.23,595.33,4.93,51.09,1.23,595.01,4.94
626,1291.96,7.4,399.62,0.13,0.7449,0.0062,0.7426,0.2542,0.0,51.17,1.23,595.28,4.93,51.01,1.23,594.5,4.93
627,1293.06,7.4,400.09,0.13,0.745,0.0062,0.7426,0.2542,0.0,51.16,1.23,595.19,4.93,51.27,1.24,595.44,4.94
628,1292.8,7.4,400.0,0.13,0.745,0.0062,0.7426,0.2542,0.0,51.16,1.23,595.48,4.93,51.24,1.24,594.92,4.94
629,1292.76,7.4,399.95,0.13,0.745,0.0062,0.7426,0.2542,0.0,51.18,1.23,595.2,4.93,51.16,1.24,595.21,4.94
630,1292.58,7.39,400.05,0.13,0.745,0.0062,0.7426,0.2542,0.0,51.15,1.23,595.26,4.93,51.39,1.24,594.79,4.94
631,1292.79,7.4,399.9,0.13,0.7449,0.0062,0.7426,0.2542,0.0,51.16,1.23,595.27,4.93,51.11,1.24,595.25,4.94
632,1292.98,7.41,399.91,0.13,0.7449,0.0062,0.7428,0.2542,0.0,51.14,1.23,595.3,4.93,51.08,1.23,595.46,4.94
633,1292.7,7.4,399.89,0.13,0.7449,0.0062,0.7428,0.2542,0.0,51.13,1.23,595.3,4.93,51.15,1.24,595.12,4.94
634,1292.88,7.4,399.97,0.13,0.7449,0.0062,0.7428,0.2542,0.0,51.17,1.23,595.16,4.93,51.17,1.24,595.39,4.94
635,1293.37,7.4,400.1,0.13,0.7449,0.0062,0.7428,0.2542,0.0,51.15,1.23,595.3,4.93,51.19,1.24,595.73,4.94
636,1292.5,7.39,399.98,0.13,0.7449,0.0062,0.7428,0.2542,0.0,51.17,1.23,595.23,4.93,51.31,1.24,594.79,4.94
637,1292.89,7.4,400.08,0.13,0.7449,0.0062,0.7428,0.2542,0.0,51.14,1.23,595.24,4.93,51.34,1.24,595.17,4.94
638,1292.83,7.41,399.83,0.13,0.7449,0.0062,0.7428,0.2542,0.0,51.15,1.23,595.16,4.93,51.01,1.23,595.51,4.94
639,1293.35,7.41,400.04,0.13,0.7449,0.0062,0.7428,0.2542,0.0,51.11,1.23,595.45,4.93,51.16,1.24,595.64,4.94
640,1292.89,7.4,400.01,0.13,0.7449,0.0062,0.7428,0.2542,0.0,51.17,1.23,595.3,4.93,51.21,1.24,595.21,4.94
641,1293.49,7.41,400.03,0.13,0.7449,0.0062,0.7428,0.2542,0.0,51.14,1.23,595.16,4.93,51.07,1.23,596.13,4.95
642,1292.84,7.41,399.85,0.13,0.7448,0.0062,0.7428,0.2542,0.0,51.15,1.23,595.25,4.93,51.03,1.23,595.42,4.94
643,1293.25,7.41,400.06,0.13,0.7448,0.0062,0.7428,0.2542,0.0,51.18,1.23,595.28,4.93,51.15,1.24,595.64,4.94
644,1292.97,7.41,399.91,0.13,0.7449,0.0062,0.743,0.2542,0.0,51.19,1.23,595.34,4.93,51.04,1.23,595.4,4.94
645,1293.24,7.4,400.06,0.13,0.7449,0.0062,0.743,0.2542,0.0,51.11,1.23,595.19,4.93,51.23,1.24,595.72,4.94
646,1293.17,7.4,400.08,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.14,1.23,595.35,4.93,51.24,1.24,595.44,4.94
647,1292.92,7.4,400.0,0.13,0.7449,0.0062,0.743,0.2542,0.0,51.11,1.23,595.32,4.93,51.26,1.24,595.23,4.94
648,1292.88,7.41,399.85,0.13,0.7449,0.0062,0.743,0.2542,0.0,51.1,1.23,595.37,4.93,51.08,1.24,595.33,4.94
649,1292.49,7.4,399.84,0.13,0.7449,0.0062,0.743,0.2542,0.0,51.11,1.23,595.46,4.93,51.19,1.24,594.74,4.94
650,1293.26,7.4,400.11,0.13,0.7449,0.0062,0.743,0.2542,0.0,51.18,1.23,595.38,4.93,51.21,1.24,595.48,4.94
651,1292.51,7.4,399.8,0.13,0.7449,0.0062,0.743,0.2542,0.0,51.08,1.23,595.44,4.93,51.15,1.24,594.84,4.94
652,1292.72,7.4,399.84,0.13,0.7449,0.0062,0.743,0.2542,0.0,51.12,1.23,595.37,4.93,51.1,1.24,595.12,4.94
653,1292.25,7.4,399.67,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.12,1.23,595.36,4.93,51.03,1.23,594.74,4.94
654,1292.49,7.4,399.83,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.14,1.23,595.37,4.93,51.13,1.24,594.85,4.94
655,1293.16,7.41,399.8,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.06,1.23,595.4,4.93,50.96,1.23,595.75,4.95
656,1293.29,7.4,400.11,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.17,1.23,595.25,4.93,51.22,1.24,595.65,4.94
657,1293.15,7.4,400.09,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.16,1.23,595.52,4.93,51.24,1.24,595.22,4.94
658,1293.12,7.41,400.03,0.13,0.7447,0.0062,0.743,0.2542,0.0,51.12,1.23,595.33,4.93,51.22,1.24,595.44,4.94
659,1292.72,7.4,399.94,0.13,0.7447,0.0062,0.743,0.2542,0.0,51.16,1.23,595.34,4.93,51.19,1.24,595.04,4.94
660,1293.09,7.41,399.89,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.16,1.23,595.18,4.93,51.01,1.23,595.75,4.95
661,1292.6,7.4,399.85,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.18,1.23,595.24,4.93,51.09,1.23,595.1,4.94
662,1293.1,7.4,400.12,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.08,1.23,595.19,4.93,51.39,1.24,595.44,4.94
663,1292.96,7.41,399.95,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.12,1.23,595.2,4.93,51.16,1.24,595.48,4.94
664,1292.93,7.4,399.95,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.17,1.23,595.29,4.93,51.13,1.24,595.35,4.94
665,1293.26,7.41,400.08,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.16,1.23,595.21,4.93,51.2,1.24,595.68,4.95
666,1293.28,7.4,400.21,0.13,0.7447,0.0062,0.743,0.2542,0.0,51.16,1.23,595.39,4.93,51.37,1.24,595.37,4.94
667,1292.98,7.4,400.08,0.13,0.7447,0.0062,0.743,0.2542,0.0,51.19,1.23,595.16,4.93,51.26,1.24,595.37,4.94
668,1292.1,7.4,399.79,0.13,0.7447,0.0062,0.743,0.2542,0.0,51.13,1.23,595.27,4.93,51.23,1.24,594.47,4.94
669,1293.4,7.41,400.12,0.13,0.7447,0.0062,0.743,0.2542,0.0,51.14,1.23,595.19,4.93,51.21,1.24,595.85,4.95
670,1293.14,7.41,400.0,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.16,1.23,595.36,4.93,51.13,1.24,595.48,4.94
671,1293.16,7.41,400.0,0.13,0.7448,0.0062,0.743,0.2542,0.0,51.11,1.23,595.36,4.93,51.16,1.24,595.53,4.94
672,1292.75,7.4,399.93,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.12,1.23,595.33,4.93,51.21,1.24,595.09,4.94
673,1292.59,7.4,399.91,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.2,1.23,595.52,4.93,51.16,1.24,594.71,4.94
674,1292.4,7.4,399.9,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.17,1.23,595.5,4.93,51.23,1.24,594.5,4.94
675,1292.76,7.4,399.96,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.16,1.23,595.28,4.93,51.21,1.24,595.12,4.94
676,1292.41,7.4,399.91,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.14,1.23,595.24,4.93,51.27,1.24,594.77,4.94
677,1292.8,7.4,399.95,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.13,1.23,595.46,4.93,51.19,1.24,595.01,4.94
678,1292.31,7.4,399.7,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.14,1.23,595.44,4.93,51.03,1.23,594.7,4.94
679,1293.36,7.41,400.03,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.14,1.23,595.34,4.93,51.11,1.24,595.76,4.95
680,1292.55,7.4,399.8,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.08,1.23,595.29,4.93,51.15,1.24,595.04,4.94
681,1292.9,7.4,399.98,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.12,1.23,595.37,4.93,51.22,1.24,595.19,4.94
682,1293.39,7.41,400.08,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.17,1.23,595.26,4.93,51.14,1.24,595.82,4.95
683,1292.64,7.4,399.81,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.1,1.23,595.29,4.93,51.1,1.24,595.14,4.94
684,1292.71,7.4,399.83,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.16,1.23,595.39,4.93,51.04,1.23,595.12,4.94
685,1292.92,7.4,399.93,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.14,1.23,595.35,4.93,51.14,1.24,595.3,4.94
686,1292.53,7.4,399.96,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.13,1.23,595.26,4.93,51.3,1.24,594.83,4.94
687,1293.05,7.41,399.89,0.13,0.7449,0.0062,0.743,0.2544,0.0,51.16,1.23,595.28,4.93,51.01,1.23,595.6,4.94
688,1292.83,7.4,399.97,0.13,0.7449,0.0062,0.743,0.2544,0.0,51.13,1.23,595.48,4.93,51.21,1.24,595.0,4.94
689,1292.91,7.41,399.82,0.13,0.7449,0.0062,0.743,0.2544,0.0,51.1,1.23,595.42,4.93,51.03,1.23,595.36,4.94
690,1292.28,7.4,399.7,0.13,0.7449,0.0062,0.743,0.2544,0.0,51.1,1.23,595.3,4.93,51.08,1.24,594.8,4.94
691,1292.41,7.4,399.72,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.14,1.23,595.48,4.93,51.02,1.23,594.78,4.94
692,1292.8,7.4,399.88,0.13,0.7449,0.0062,0.743,0.2544,0.0,51.13,1.23,595.46,4.93,51.1,1.24,595.11,4.94
693,1293.07,7.4,399.99,0.13,0.7449,0.0062,0.743,0.2544,0.0,51.09,1.23,595.27,4.93,51.21,1.24,595.51,4.94
694,1293.4,7.41,400.0,0.13,0.7449,0.0062,0.743,0.2544,0.0,51.11,1.23,595.51,4.93,51.09,1.24,595.69,4.94
695,1293.02,7.41,399.91,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.15,1.23,595.34,4.93,51.06,1.23,595.48,4.94
696,1292.62,7.4,399.81,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.09,1.23,595.24,4.93,51.12,1.24,595.18,4.94
697,1292.66,7.4,399.87,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.12,1.23,595.58,4.93,51.15,1.24,594.8,4.94
698,1293.0,7.41,399.84,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.1,1.23,595.42,4.93,51.02,1.23,595.47,4.94
699,1292.71,7.4,399.86,0.13,0.7448,0.0062,0.743,0.2544,0.0,51.1,1.23,595.29,4.93,51.15,1.24,595.17,4.94
700,1293.1,7.41,399.91,0.13,0.7449,0.0062,0.743,0.2544,0.0,51.16,1.23,595.45,4.93,51.03,1.23,595.46,4.94
701,1292.9,7.4,399.89,0.13,0.7449,0.0062,0.743,0.2544,0.0,51.11,1.23,595.39,4.93,51.1,1.24,595.3,4.94
702,1293.84,7.41,400.09,0.13,0.7449,0.0062,0.743,0.2544,0.0,51.12,1.23,595.58,4.93,51.06,1.24,596.08,4.95
703,1292.99,7.4,400.05,0.13,0.7449,0.0062,0.7432,0.2544,0.0,51.1,1.23,595.41,4.93,51.3,1.24,595.18,4.94
704,1293.5,7.4,400.23,0.13,0.7449,0.0062,0.7432,0.2544,0.0,51.1,1.23,595.52,4.93,51.37,1.24,595.51,4.94
705,1293.39,7.41,399.93,0.13,0.7449,0.0062,0.7432,0.2544,0.0,51.07,1.23,595.39,4.93,51.04,1.23,595.88,4.95
706,1292.98,7.4,399.93,0.13,0.7449,0.0062,0.7432,0.2544,0.0,51.09,1.23,595.55,4.93,51.16,1.24,595.19,4.94
707,1293.04,7.4,399.88,0.13,0.7449,0.0062,0.7432,0.2544,0.0,51.12,1.23,595.58,4.93,51.04,1.23,595.3,4.94
708,1293.6,7.4,400.15,0.13,0.7449,0.0062,0.7432,0.2546,0.0,51.1,1.23,595.57,4.93,51.24,1.24,595.69,4.94
709,1292.83,7.41,399.75,0.13,0.7449,0.0062,0.7432,0.2546,0.0,51.1,1.23,595.44,4.93,50.96,1.23,595.33,4.94
710,1292.93,7.4,399.8,0.13,0.7449,0.0062,0.7434,0.2546,0.0,51.09,1.23,595.65,4.93,51.0,1.23,595.19,4.94
711,1292.91,7.4,399.88,0.13,0.745,0.0062,0.7434,0.2546,0.0,51.04,1.23,595.46,4.93,51.16,1.24,595.25,4.94
712,1293.8,7.4,400.17,0.13,0.7449,0.0062,0.7434,0.2546,0.0,51.06,1.23,595.7,4.93,51.24,1.24,595.8,4.94
713,1292.62,7.4,399.74,0.13,0.745,0.0062,0.7434,0.2546,0.0,51.06,1.23,595.5,4.93,51.05,1.24,595.0,4.94
714,1294.1,7.41,400.17,0.13,0.745,0.0062,0.7434,0.2546,0.0,51.06,1.23,595.51,4.93,51.13,1.24,596.4,4.95
715,1293.11,7.4,399.84,0.13,0.745,0.0062,0.7434,0.2546,0.0,51.02,1.23,595.52,4.93,51.06,1.24,595.51,4.94
716,1293.12,7.4,399.89,0.13,0.745,0.0062,0.7434,0.2546,0.0,51.09,1.23,595.67,4.93,51.06,1.24,595.3,4.94
717,1293.82,7.41,400.0,0.13,0.745,0.0062,0.7434,0.2546,0.0,51.12,1.23,595.52,4.93,50.94,1.23,596.25,4.95
718,1293.17,7.4,399.92,0.13,0.745,0.0062,0.7436,0.2546,0.0,51.07,1.23,595.59,4.93,51.1,1.24,595.41,4.94
719,1293.12,7.4,399.94,0.13,0.7449,0.0062,0.7436,0.2546,0.0,51.05,1.23,595.49,4.93,51.16,1.24,595.41,4.94
720,1293.22,7.41,399.81,0.13,0.7449,0.0062,0.7436,0.2546,0.0,51.09,1.23,595.52,4.93,50.92,1.23,595.7,4.94
721,1293.29,7.4,400.01,0.13,0.7449,0.0062,0.7436,0.2546,0.0,51.07,1.23,595.72,4.93,51.18,1.24,595.32,4.94
722,1293.35,7.4,399.98,0.13,0.7449,0.0062,0.7436,0.2546,0.0,51.1,1.23,595.58,4.93,51.09,1.24,595.58,4.94
723,1293.72,7.4,400.22,0.13,0.7449,0.0062,0.7436,0.2546,0.0,51.09,1.23,595.62,4.93,51.3,1.24,595.71,4.94
724,1293.05,7.4,399.9,0.13,0.7449,0.0062,0.7436,0.2546,0.0,51.12,1.23,595.66,4.93,51.06,1.24,595.21,4.94
725,1292.75,7.4,399.68,0.13,0.7449,0.0062,0.7436,0.2546,0.0,51.09,1.23,595.57,4.93,50.9,1.23,595.19,4.94
726,1293.64,7.41,399.87,0.13,0.7449,0.0062,0.7436,0.2546,0.0,51.05,1.23,595.74,4.93,50.9,1.23,595.95,4.94
727,1293.55,7.4,400.1,0.13,0.745,0.0062,0.7436,0.2546,0.0,51.07,1.23,595.43,4.93,51.22,1.24,595.83,4.94
728,1293.8,7.4,400.17,0.13,0.745,0.0062,0.7436,0.2546,0.0,51.1,1.23,595.64,4.93,51.19,1.24,595.86,4.94
729,1292.77,7.4,399.79,0.13,0.745,0.0062,0.7436,0.2546,0.0,51.06,1.23,595.5,4.93,51.07,1.24,595.14,4.94
730,1294.21,7.41,400.2,0.13,0.745,0.0062,0.7436,0.2546,0.0,51.09,1.23,595.79,4.93,51.1,1.24,596.23,4.95
731,1292.82,7.4,399.75,0.13,0.7449,0.0062,0.7436,0.2546,0.0,51.04,1.23,595.52,4.93,51.02,1.24,595.24,4.94
732,1293.27,7.4,399.87,0.13,0.745,0.0062,0.7436,0.2546,0.0,51.03,1.23,595.61,4.93,51.05,1.24,595.59,4.94
733,1294.03,7.4,400.26,0.13,0.745,0.0062,0.7436,0.2546,0.0,51.06,1.23,595.78,4.93,51.27,1.24,595.91,4.94
734,1292.94,7.41,399.7,0.13,0.7449,0.0062,0.7436,0.2546,0.0,51.11,1.23,595.58,4.93,50.84,1.23,595.41,4.94
735,1293.1,7.4,399.93,0.13,0.7449,0.0062,0.7436,0.2546,0.0,51.1,1.23,595.68,4.93,51.12,1.24,595.21,4.94
736,1292.93,7.4,399.85,0.13,0.7448,0.0062,0.7436,0.2546,0.0,51.06,1.23,595.63,4.93,51.09,1.24,595.14,4.94
737,1293.6,7.4,400.15,0.13,0.7448,0.0062,0.7436,0.2546,0.0,51.1,1.23,595.59,4.93,51.23,1.24,595.67,4.94
738,1292.8,7.4,399.84,0.13,0.7448,0.0062,0.7436,0.2546,0.0,51.11,1.23,595.59,4.93,51.08,1.24,595.03,4.94
739,1292.41,7.4,399.74,0.13,0.7448,0.0062,0.7436,0.2546,0.0,51.08,1.23,595.42,4.93,51.1,1.24,594.8,4.94
740,1293.13,7.4,399.97,0.13,0.7448,0.0062,0.7436,0.2546,0.0,51.11,1.23,595.58,4.93,51.14,1.24,595.29,4.94
741,1293.55,7.41,399.93,0.13,0.7448,0.0062,0.7436,0.2546,0.0,51.06,1.23,595.61,4.93,51.0,1.23,595.89,4.95
742,1293.45,7.41,399.91,0.13,0.7448,0.0062,0.7438,0.2546,0.0,51.06,1.23,595.54,4.93,51.01,1.23,595.84,4.94
743,1293.55,7.4,400.1,0.13,0.7448,0.0062,0.744,0.2546,0.0,51.07,1.23,595.59,4.93,51.22,1.24,595.67,4.94
744,1292.9,7.4,399.98,0.13,0.7448,0.0062,0.744,0.2546,0.0,51.11,1.23,595.51,4.93,51.22,1.24,595.06,4.94
745,1293.86,7.41,400.04,0.13,0.7448,0.0062,0.744,0.2546,0.0,51.06,1.23,595.6,4.93,51.04,1.24,596.15,4.95
746,1293.09,7.4,399.91,0.13,0.7449,0.0062,0.744,0.2546,0.0,51.05,1.23,595.65,4.93,51.14,1.24,595.25,4.94
747,1292.84,7.4,399.83,0.13,0.7449,0.0062,0.744,0.2546,0.0,51.04,1.23,595.64,4.93,51.12,1.24,595.03,4.94
748,1293.45,7.4,399.98,0.13,0.7449,0.0062,0.744,0.2546,0.0,51.0,1.23,595.64,4.93,51.15,1.24,595.66,4.94
749,1293.03,7.4,399.83,0.13,0.7449,0.0062,0.744,0.2546,0.0,51.09,1.23,595.61,4.93,51.01,1.24,595.32,4.94
750,1293.53,7.41,399.88,0.13,0.7449,0.0062,0.744,0.2546,0.0,51.11,1.23,595.69,4.93,50.89,1.23,595.85,4.94
751,1293.33,7.41,399.84,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.04,1.23,595.52,4.93,50.97,1.23,595.8,4.94
752,1293.78,7.41,400.07,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.05,1.23,595.71,4.93,51.12,1.24,595.9,4.94
753,1293.39,7.4,399.95,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.05,1.23,595.78,4.93,51.09,1.24,595.48,4.94
754,1293.95,7.41,400.1,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.07,1.23,595.65,4.93,51.09,1.24,596.14,4.95
755,1292.98,7.4,399.83,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.02,1.23,595.62,4.93,51.1,1.24,595.24,4.94
756,1293.68,7.41,400.0,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.08,1.23,595.53,4.93,51.03,1.24,596.04,4.95
757,1293.48,7.41,399.9,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.06,1.23,595.62,4.93,50.98,1.23,595.82,4.94
758,1294.03,7.41,400.18,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.08,1.23,595.73,4.93,51.15,1.24,596.07,4.95
759,1293.98,7.41,400.15,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.05,1.23,595.61,4.93,51.16,1.24,596.17,4.95
760,1293.25,7.41,399.84,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.04,1.23,595.56,4.93,51.0,1.23,595.65,4.94
761,1293.51,7.4,400.02,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.04,1.23,595.51,4.93,51.15,1.24,595.8,4.94
762,1293.32,7.41,399.88,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.09,1.23,595.64,4.93,50.97,1.23,595.61,4.94
763,1293.67,7.41,399.97,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.05,1.23,595.66,4.93,51.02,1.24,595.94,4.95
764,1293.24,7.4,399.94,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.05,1.23,595.74,4.93,51.12,1.24,595.33,4.94
765,1293.4,7.4,399.98,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.12,1.23,595.48,4.93,51.06,1.24,595.75,4.94
766,1293.1,7.4,399.91,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.06,1.23,595.52,4.93,51.12,1.24,595.41,4.94
767,1293.81,7.41,400.14,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.09,1.23,595.72,4.93,51.16,1.24,595.84,4.94
